"filename", "language", "JavaScript", "JSON", "Markdown", "YAML", "JavaScript React", "SCSS", "HTML", "XML", "CSS", "Less", "comment", "blank", "total"
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/scanners/reducers.js", "JavaScript", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/scanners/sagas.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 30
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/search/actions.js", "JavaScript", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/search/reducers.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 37
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/search/sagas.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 30
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/settings/actions.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/settings/reducers.js", "JavaScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/settings/sagas.js", "JavaScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 81
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/templateGeneration/actions.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/templateGeneration/reducers.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/templateGeneration/sagas.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/timeline/actions.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/timeline/reducers.js", "JavaScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 66
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/timeline/sagas.js", "JavaScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/user/actions.js", "JavaScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 34
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/user/reducers.js", "JavaScript", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 111
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/user/sagas.js", "JavaScript", 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 303
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/userSettings/actions.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/redux/userSettings/reducers.js", "JavaScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 75
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/router.js", "JavaScript", 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 175
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/serviceWorker.js", "JavaScript", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 13, 136
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/analysisRuns.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/companies.js", "JavaScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/customers.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 48
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/helpersRequests.js", "JavaScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 30
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/hijack.js", "JavaScript", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/intake.js", "JavaScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 40
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/intakeLims.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/intakeReceiptLog.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/inventory.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/management.js", "JavaScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/menu.js", "JavaScript", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 2, 185
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/pools.js", "JavaScript", 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 83
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/racks.js", "JavaScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/runs.js", "JavaScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/scanSessions.js", "JavaScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 73
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/scanners.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 13
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/scans.js", "JavaScript", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 67
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/search.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/templateGeneration.js", "JavaScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 37
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/timeline.js", "JavaScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 32
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/services/user.js", "JavaScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 83
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/theme.js", "JavaScript", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 54
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/axiosClient.js", "JavaScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 49
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/constants.js", "JavaScript", 378, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 382
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/cookie.js", "JavaScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 26
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/highlightingResult.js", "JavaScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 3, 64
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/mockClient.js", "JavaScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/nameWithExtension.js", "JavaScript", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/rules.js", "JavaScript", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/saveAsBlob.js", "JavaScript", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 21
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/utils/tubesRules.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 30
"Total", "-", 5947, 28535, 562, 4, 8902, 5872, 14043, 3708, 5624, 1758, 637, 3334, 78926
